CHELSA_bio10_01_b1,FAPAR_mean_January,FAPAR_mean_June,precipitation,elevation,landcover_cropland_precentage,landcover_class,landsat8_nir,landsat8_red,landsat8_swir1,landsat8_swir2,pH,sentinel2_band_2,sentinel2_band_4,sentinel2_band_9
185,504.3529412,415.027027,15183,1996,34,4,73,49,103,77,6,18,37,138
185,504.3529412,415.027027,15183,1996,34,4,73,49,103,77,5.9,18,37,138
185,504.3529412,415.027027,15183,1996,34,4,73,49,103,77,5.8,18,37,138
185,504.3529412,415.027027,15183,1996,34,4,73,49,103,77,5.8,18,37,138
186,504.3529412,415.027027,15195.16667,1974,32,4,76,58,128,97,5.6,13,21,129
186,504.3529412,415.027027,15195.16667,1974,32,4,76,58,128,97,5.2,13,21,129
186,504.3529412,415.027027,15195.16667,1974,32,4,76,58,128,97,5.6,13,21,129
186,504.3529412,415.027027,15195.16667,1974,32,4,76,58,128,97,6.2,13,21,129
186,504.3529412,415.027027,15195.16667,1974,32,4,76,58,128,97,6.2,13,21,129
201,485,378.2166667,15293.75,1709,59,4,52,51,100,91,6.4,17,43,96
201,485,378.2166667,15293.75,1709,59,4,52,51,100,91,6.5,17,43,96
201,485,378.2166667,15293.75,1709,59,4,52,51,100,91,6.8,17,43,96
201,485,378.2166667,15269.58333,1709,55,2,67,51,123,106,7.2,27,43,125
201,485,378.2166667,15269.58333,1709,55,2,67,51,123,106,7.3,27,43,125
201,485,378.2166667,15269.58333,1709,55,2,67,51,123,106,7.8,27,43,125
201,485,378.2166667,15269.58333,1709,55,2,67,51,123,106,7.2,27,43,125
194,510.2142857,399.6,15218.33333,1841,32,2,72,52,111,88,6.2,32,59,130
194,510.2142857,399.6,15218.33333,1841,32,2,72,52,111,88,6.3,32,59,130
194,510.2142857,399.6,15218.33333,1841,32,2,72,52,111,88,5.6,32,59,130
181,483.7894737,461.8723404,15160.25,2039,29,2,67,39,93,67,6.9,19,35,58
181,483.7894737,461.8723404,15160.25,2039,29,2,67,39,93,67,5.9,19,35,58
181,483.7894737,461.8723404,15160.25,2039,29,2,67,39,93,67,5.8,19,35,58
181,483.7894737,461.8723404,15160.25,2039,29,2,67,39,93,67,5.7,19,35,58
181,483.7894737,461.8723404,15160.25,2039,29,2,67,39,93,67,5.9,19,35,58
171,583.6969697,590.6097561,15071,2233,68,4,52,33,78,57,6.5,16,29,112
171,583.6969697,590.6097561,15071,2233,68,4,52,33,78,57,6.3,16,29,112
185,483.7894737,461.8723404,15189.83333,1981,46,4,70,63,109,89,6,18,50,129
185,483.7894737,461.8723404,15189.83333,1981,46,4,70,63,109,89,6.1,18,50,129
185,483.7894737,461.8723404,15189.83333,1981,46,4,70,63,109,89,6.3,18,50,129
185,483.7894737,461.8723404,15189.83333,1981,46,4,70,63,109,89,6.4,18,50,129
182,505.4166667,489.1132075,15176.91667,2006,37,4,79,42,107,73,5.7,32,70,148
182,505.4166667,489.1132075,15176.91667,2006,37,4,79,42,107,73,5.7,32,70,148
182,505.4166667,489.1132075,15176.91667,2006,37,4,79,42,107,73,5.7,32,70,148
184,505.4166667,489.1132075,15176.91667,1997,38,4,78,48,106,74,5.4,33,74,145
184,505.4166667,489.1132075,15176.91667,1997,38,4,78,48,106,74,5.2,33,74,145
184,505.4166667,489.1132075,15176.91667,1997,38,4,78,48,106,74,5.2,33,74,145
184,505.4166667,489.1132075,15176.91667,1997,38,4,78,48,106,74,5.3,33,74,145
184,505.4166667,489.1132075,15176.91667,1997,38,4,78,48,106,74,5.6,33,74,145
184,505.4166667,489.1132075,15176.91667,1997,38,4,78,48,106,74,5.8,33,74,145
195,516.9473684,420.9318182,15247.91667,1784,29,1,69,33,83,57,5.3,16,32,118
195,516.9473684,420.9318182,15247.91667,1784,29,1,69,33,83,57,5.1,16,32,118
195,516.9473684,420.9318182,15247.91667,1784,29,1,69,33,83,57,5.3,16,32,118
195,516.9473684,420.9318182,15247.91667,1784,29,1,69,33,83,57,5.4,16,32,118
191,507,455.1833333,15125,1845,34,4,73,42,106,77,5.4,22,40,133
191,507,455.1833333,15125,1845,34,4,73,42,106,77,5.5,22,40,133
191,507,455.1833333,15125,1845,34,4,73,42,106,77,5.9,22,40,133
191,507,455.1833333,15125,1845,34,4,73,42,106,77,5.8,22,40,133
191,507,455.1833333,15125,1845,34,4,73,42,106,77,6.2,22,40,133
186,450.1875,423.8222222,15185.41667,1952,37,2,64,44,98,70,6.5,24,50,133
186,450.1875,423.8222222,15185.41667,1952,37,2,64,44,98,70,6.3,24,50,133
186,450.1875,423.8222222,15185.41667,1952,37,2,64,44,98,70,6.3,24,50,133
186,450.1875,423.8222222,15185.41667,1952,37,2,64,44,98,70,6.4,24,50,133
192,499.3529412,422.6896552,15215.41667,1840,31,2,81,53,106,83,6.3,26,56,139
217,456.1794872,319.59375,15306.33333,1416,42,4,75,56,129,98,8.4,22,47,140
217,456.1794872,319.59375,15306.33333,1416,42,4,75,56,129,98,8.6,22,47,140
217,456.1794872,319.59375,15306.33333,1416,42,4,75,56,129,98,8.6,22,47,140
217,456.1794872,319.59375,15306.33333,1416,42,4,75,56,129,98,8.5,22,47,140
217,456.1794872,319.59375,15306.33333,1416,42,4,75,56,129,98,8.6,22,47,140
187,462.4761905,384.8965517,15245.5,1975,35,2,66,46,108,83,5.9,28,50,142
187,462.4761905,384.8965517,15245.5,1975,35,2,66,46,108,83,6.5,28,50,142
187,462.4761905,384.8965517,15245.5,1975,35,2,66,46,108,83,6.5,28,50,142
222,440.0714286,312.1935484,15396.33333,1345,33,3,63,52,99,81,7.9,17,27,102
222,440.0714286,312.1935484,15396.33333,1345,33,3,63,52,99,81,8.7,17,27,102
222,440.0714286,312.1935484,15426.66667,1348,31,4,67,53,114,95,6.9,19,31,110
222,440.0714286,312.1935484,15426.66667,1348,31,4,67,53,114,95,6.8,19,31,110
222,440.0714286,312.1935484,15426.66667,1348,31,4,67,53,114,95,8.6,19,31,110
222,440.0714286,312.1935484,15426.66667,1348,31,4,67,53,114,95,8.9,19,31,110
186,436.5185185,417.9558824,15099.91667,1995,32,4,71,54,121,90,6.3,17,30,132
186,436.5185185,417.9558824,15099.91667,1995,32,4,71,54,121,90,5.8,17,30,132
184,499.5952381,509.6166667,15099.91667,2010,40,2,72,60,124,99,6.4,22,47,125
184,499.5952381,509.6166667,15099.91667,2010,40,2,72,60,124,99,6.4,22,47,125
184,499.5952381,509.6166667,15099.91667,2010,40,2,72,60,124,99,6.1,22,47,125
184,499.5952381,509.6166667,15099.91667,2010,40,2,72,60,124,99,6,22,47,125
184,499.5952381,509.6166667,15099.91667,2010,40,2,72,60,124,99,6,22,47,125
184,841.92,855.6511628,14921.33333,1958,39,4,72,64,137,105,6.1,18,25,117
184,841.92,855.6511628,14921.33333,1958,39,4,72,64,137,105,6.5,18,25,117
184,841.92,855.6511628,14921.33333,1958,39,4,72,64,137,105,6.7,18,25,117
184,841.92,855.6511628,14921.33333,1958,39,4,72,64,137,105,7.1,18,25,117
184,841.92,855.6511628,14921.33333,1958,39,4,72,64,137,105,8.1,18,25,117
184,436.5185185,417.9558824,15073.41667,1994,58,2,73,50,113,87,6.3,28,49,129
184,436.5185185,417.9558824,15073.41667,1994,58,2,73,50,113,87,6.2,28,49,129
184,436.5185185,417.9558824,15073.41667,1994,58,2,73,50,113,87,6.2,28,49,129
184,436.5185185,417.9558824,15073.41667,1994,58,2,73,50,113,87,6.3,28,49,129
184,436.5185185,417.9558824,15073.41667,1994,58,2,73,50,113,87,6.3,28,49,129
184,436.5185185,417.9558824,15073.41667,1994,58,2,73,50,113,87,6.6,28,49,129
185,520.5121951,543.5507246,15101.25,1907,32,4,68,54,117,101,7.1,25,41,141
185,520.5121951,543.5507246,15101.25,1907,32,4,68,54,117,101,7.5,25,41,141
185,520.5121951,543.5507246,15101.25,1907,32,4,68,54,117,101,6.7,25,41,141
185,520.5121951,543.5507246,15101.25,1907,32,4,68,54,117,101,6.4,25,41,141
185,520.5121951,543.5507246,15101.25,1907,32,4,68,54,117,101,6.7,25,41,141
193,491.0727273,540.0135135,15109.83333,1831,67,4,38,40,81,64,6.5,24,45,116
193,491.0727273,540.0135135,15109.83333,1831,67,4,38,40,81,64,6.7,24,45,116
193,491.0727273,540.0135135,15109.83333,1831,67,4,38,40,81,64,6.8,24,45,116
193,491.0727273,540.0135135,15109.83333,1831,67,4,38,40,81,64,6.9,24,45,116
193,491.0727273,540.0135135,15109.83333,1831,67,4,38,40,81,64,7.1,24,45,116
193,491.0727273,540.0135135,15131.66667,1822,31,4,62,57,118,94,6,23,40,115
193,491.0727273,540.0135135,15131.66667,1822,31,4,62,57,118,94,6.2,23,40,115
193,491.0727273,540.0135135,15131.66667,1822,31,4,62,57,118,94,7,23,40,115
189,575.6851852,587.3666667,15034.5,1853,57,4,55,40,90,65,6.7,26,45,132
189,575.6851852,587.3666667,15034.5,1853,57,4,55,40,90,65,6.5,26,45,132
189,575.6851852,587.3666667,15034.5,1853,57,4,55,40,90,65,6.8,26,45,132
189,575.6851852,587.3666667,15034.5,1853,57,4,55,40,90,65,6.7,26,45,132
187,462.4761905,384.8965517,15245.5,1959,33,2,77,60,127,99,6,38,69,147
187,462.4761905,384.8965517,15245.5,1959,33,2,77,60,127,99,5.8,38,69,147
187,462.4761905,384.8965517,15245.5,1959,33,2,77,60,127,99,6.1,38,69,147
199,537.2545455,562.0625,15006.75,1694,33,4,78,23,63,32,6.6,21,30,146
199,537.2545455,562.0625,15006.75,1694,33,4,78,23,63,32,6.2,21,30,146
199,537.2545455,562.0625,15006.75,1694,33,4,78,23,63,32,5.9,21,30,146
199,537.2545455,562.0625,15006.75,1694,33,4,78,23,63,32,5.8,21,30,146
199,537.2545455,562.0625,15006.75,1694,33,4,78,23,63,32,5.7,21,30,146
202,537.2545455,562.0625,15015.83333,1633,33,4,79,67,128,86,6.2,41,64,148
202,537.2545455,562.0625,15015.83333,1633,33,4,79,67,128,86,6.2,41,64,148
202,537.2545455,562.0625,15015.83333,1633,33,4,79,67,128,86,6.2,41,64,148
202,537.2545455,562.0625,15015.83333,1633,33,4,79,67,128,86,6.3,41,64,148
202,537.2545455,562.0625,15015.83333,1633,33,4,79,67,128,86,6.3,41,64,148
205,537.2545455,562.0625,14984.16667,1506,6,3,74,22,66,34,6.3,30,47,120
205,537.2545455,562.0625,14984.16667,1506,6,3,74,22,66,34,6.1,30,47,120
205,537.2545455,562.0625,14984.16667,1506,6,3,74,22,66,34,5.8,30,47,120
195,537.2545455,562.0625,15006.75,1783,23,4,65,32,73,47,6,22,36,134
195,537.2545455,562.0625,15006.75,1783,23,4,65,32,73,47,6.3,22,36,134
195,537.2545455,562.0625,15006.75,1783,23,4,65,32,73,47,6.3,22,36,134
193,839.0408163,847.3968254,15097.5,1816,50,4,67,55,101,76,6.2,22,40,103
193,839.0408163,847.3968254,15097.5,1816,50,4,67,55,101,76,6,22,40,103
193,839.0408163,847.3968254,15097.5,1816,50,4,67,55,101,76,6.3,22,40,103
193,839.0408163,847.3968254,15097.5,1816,50,4,67,55,101,76,6.5,22,40,103
193,839.0408163,847.3968254,15097.5,1816,50,4,67,55,101,76,6.6,22,40,103
209,418.2894737,431.8961039,15275.33333,1544,41,2,69,62,118,105,8.3,34,74,125
209,418.2894737,431.8961039,15275.33333,1544,41,2,69,62,118,105,8.6,34,74,125
195,485.3,536.3690476,15106.58333,1772,37,4,66,34,79,49,6.5,18,23,123
195,485.3,536.3690476,15106.58333,1772,37,4,66,34,79,49,6.3,18,23,123
195,485.3,536.3690476,15106.58333,1772,37,4,66,34,79,49,6.4,18,23,123
195,485.3,536.3690476,15106.58333,1772,37,4,66,34,79,49,6.5,18,23,123
195,485.3,536.3690476,15106.58333,1772,37,4,66,34,79,49,6.7,18,23,123
195,485.3,536.3690476,15106.58333,1772,37,4,66,34,79,49,5.9,18,23,123
206,409.1818182,553.1538462,15188.75,1594,51,2,80,62,109,85,6.5,31,52,123
206,409.1818182,553.1538462,15188.75,1594,51,2,80,62,109,85,6.8,31,52,123
206,409.1818182,553.1538462,15188.75,1594,51,2,80,62,109,85,7.1,31,52,123
209,409.1818182,553.1538462,15233.33333,1541,41,4,59,44,98,76,6.7,34,96,125
209,409.1818182,553.1538462,15233.33333,1541,41,4,59,44,98,76,6.7,34,96,125
209,409.1818182,553.1538462,15233.33333,1541,41,4,59,44,98,76,6.8,34,96,125
211,385.4561404,461.0759494,15240,1492,5,3,55,48,86,70,6.4,20,42,106
211,385.4561404,461.0759494,15240,1492,5,3,55,48,86,70,6.9,20,42,106
211,385.4561404,461.0759494,15240,1492,5,3,55,48,86,70,7,20,42,106
211,385.4561404,461.0759494,15240,1492,5,3,55,48,86,70,7.6,20,42,106
211,385.4561404,461.0759494,15240,1492,5,3,55,48,86,70,8.4,20,42,106
191,538.3846154,400.9473684,15225.91667,1883,46,4,67,44,100,77,5.9,23,42,121
191,538.3846154,400.9473684,15225.91667,1883,46,4,67,44,100,77,5.9,23,42,121
191,538.3846154,400.9473684,15225.91667,1883,46,4,67,44,100,77,6.3,23,42,121
191,538.3846154,400.9473684,15225.91667,1883,46,4,67,44,100,77,6,23,42,121
191,538.3846154,400.9473684,15225.91667,1883,46,4,67,44,100,77,6.4,23,42,121
208,418.2894737,431.8961039,15248.33333,1553,59,2,61,54,100,86,7.6,24,45,118
208,418.2894737,431.8961039,15248.33333,1553,59,2,61,54,100,86,7.1,24,45,118
208,418.2894737,431.8961039,15248.33333,1553,59,2,61,54,100,86,6.7,24,45,118
208,418.2894737,431.8961039,15248.33333,1553,59,2,61,54,100,86,6.6,24,45,118
208,418.2894737,431.8961039,15248.33333,1553,59,2,61,54,100,86,6.6,24,45,118
184,428.0344828,443.0810811,15181.41667,2009,29,2,77,49,114,85,5.8,27,48,151
184,428.0344828,443.0810811,15181.41667,2009,29,2,77,49,114,85,5.2,27,48,151
171,842.0645161,841.047619,14968.66667,2198,36,4,71,35,95,61,6,17,30,117
171,842.0645161,841.047619,14968.66667,2198,36,4,71,35,95,61,5.9,17,30,117
171,842.0645161,841.047619,14968.66667,2198,36,4,71,35,95,61,6.2,17,30,117
166,842.0645161,841.047619,14974,2303,48,4,73,32,101,65,6.3,16,24,107
166,842.0645161,841.047619,14974,2303,48,4,73,32,101,65,6.7,16,24,107
166,842.0645161,841.047619,14974,2303,48,4,73,32,101,65,6.8,16,24,107
166,842.0645161,841.047619,14974,2303,48,4,73,32,101,65,7,16,24,107
175,557.1190476,593.4047619,15094.66667,2119,33,2,78,57,117,85,6,33,57,135
175,557.1190476,593.4047619,15094.66667,2119,33,2,78,57,117,85,5.7,33,57,135
175,557.1190476,593.4047619,15094.66667,2119,33,2,78,57,117,85,6.1,33,57,135
175,557.1190476,593.4047619,15094.66667,2119,33,2,78,57,117,85,6.1,33,57,135
184,520.5121951,543.5507246,15016.08333,2006,35,2,60,45,107,93,6.7,21,37,114
184,520.5121951,543.5507246,15016.08333,2006,35,2,60,45,107,93,7.2,21,37,114
184,520.5121951,543.5507246,15016.08333,2006,35,2,60,45,107,93,8,21,37,114
184,520.5121951,543.5507246,15016.08333,2006,35,2,60,45,107,93,8.2,21,37,114
178,841.92,855.6511628,14981.41667,2029,24,4,63,34,82,58,6.9,22,37,131
178,841.92,855.6511628,14981.41667,2029,24,4,63,34,82,58,6.9,22,37,131
178,841.92,855.6511628,14981.41667,2029,24,4,63,34,82,58,7,22,37,131
185,841.92,855.6511628,15061.5,1984,31,4,93,45,117,80,8.4,29,44,137
185,841.92,855.6511628,15061.5,1984,31,4,93,45,117,80,8.7,29,44,137
185,841.92,855.6511628,15061.5,1984,31,4,93,45,117,80,8.8,29,44,137
181,841.92,855.6511628,15037.91667,2003,37,4,71,42,95,65,6.5,18,34,122
181,841.92,855.6511628,15037.91667,2003,37,4,71,42,95,65,6.4,18,34,122
181,841.92,855.6511628,15037.91667,2003,37,4,71,42,95,65,6.3,18,34,122
187,642.75,614.4418605,14936.25,1868,37,4,90,26,75,42,5.3,26,41,136
187,642.75,614.4418605,14936.25,1868,37,4,90,26,75,42,5.2,26,41,136
187,642.75,614.4418605,14936.25,1868,37,4,90,26,75,42,5.3,26,41,136
187,642.75,614.4418605,14936.25,1868,37,4,90,26,75,42,5.3,26,41,136
201,456.9,364.8461538,15323.5,1712,34,4,73,35,87,58,6.1,14,24,108
201,456.9,364.8461538,15323.5,1712,34,4,73,35,87,58,6.3,14,24,108
201,456.9,364.8461538,15323.5,1712,34,4,73,35,87,58,5.9,14,24,108
201,456.9,364.8461538,15323.5,1712,34,4,73,35,87,58,5.8,14,24,108
187,642.75,614.4418605,14941.08333,1905,57,4,89,28,80,45,6,19,31,133
187,642.75,614.4418605,14941.08333,1905,57,4,89,28,80,45,6.3,19,31,133
187,642.75,614.4418605,14941.08333,1905,57,4,89,28,80,45,5.5,19,31,133
209,350.6727273,576.7037037,15271.91667,1506,58,4,41,36,69,60,6.3,22,34,106
209,350.6727273,576.7037037,15271.91667,1506,58,4,41,36,69,60,6.7,22,34,106
209,350.6727273,576.7037037,15271.91667,1506,58,4,41,36,69,60,6.8,22,34,106
209,350.6727273,576.7037037,15271.91667,1506,58,4,41,36,69,60,7.1,22,34,106
209,350.6727273,576.7037037,15271.91667,1506,58,4,41,36,69,60,7.3,22,34,106
208,350.6727273,576.7037037,15278.08333,1549,81,4,107,36,100,67,8.4,26,44,112
208,350.6727273,576.7037037,15278.08333,1549,81,4,107,36,100,67,8.7,26,44,112
208,350.6727273,576.7037037,15278.08333,1549,81,4,107,36,100,67,8.5,26,44,112
208,350.6727273,576.7037037,15278.08333,1549,81,4,107,36,100,67,8.4,26,44,112
208,350.6727273,576.7037037,15278.08333,1549,81,4,107,36,100,67,8.5,26,44,112
207,362.6851852,533.0689655,15253.58333,1562,37,4,72,41,83,62,6.3,23,39,111
207,362.6851852,533.0689655,15253.58333,1562,37,4,72,41,83,62,6.8,23,39,111
207,362.6851852,533.0689655,15253.58333,1562,37,4,72,41,83,62,7,23,39,111
207,362.6851852,533.0689655,15253.58333,1562,37,4,72,41,83,62,7.1,23,39,111
216,349,565.4318182,15206.5,1409,56,4,44,29,57,48,6.7,31,44,102
216,349,565.4318182,15206.5,1409,56,4,44,29,57,48,6.9,31,44,102
216,349,565.4318182,15206.5,1409,56,4,44,29,57,48,7.1,31,44,102
215,349,565.4318182,15252.08333,1420,36,4,72,40,83,63,6.9,30,55,102
215,349,565.4318182,15252.08333,1420,36,4,72,40,83,63,6.9,30,55,102
215,349,565.4318182,15252.08333,1420,36,4,72,40,83,63,7.1,30,55,102
197,840.4655172,855.4333333,14970.91667,1742,40,4,78,36,90,57,6.3,23,34,137
197,840.4655172,855.4333333,14970.91667,1742,40,4,78,36,90,57,6.4,23,34,137
215,349,565.4318182,15330.91667,1408,55,4,58,53,77,61,7.4,28,47,103
215,349,565.4318182,15330.91667,1408,55,4,58,53,77,61,8.2,28,47,103
215,349,565.4318182,15330.91667,1408,55,4,58,53,77,61,8.7,28,47,103
215,349,565.4318182,15330.91667,1430,9,4,51,42,69,55,8.7,20,45,90
215,349,565.4318182,15330.91667,1430,9,4,51,42,69,55,8.8,20,45,90
215,349,565.4318182,15330.91667,1430,9,4,51,42,69,55,8.1,20,45,90
212,350.6727273,576.7037037,15303.16667,1484,61,4,92,34,81,57,6.5,26,44,108
212,350.6727273,576.7037037,15303.16667,1484,61,4,92,34,81,57,7,26,44,108
212,350.6727273,576.7037037,15303.16667,1484,61,4,92,34,81,57,7.2,26,44,108
212,350.6727273,576.7037037,15303.16667,1484,61,4,92,34,81,57,7.4,26,44,108
201,456.9,364.8461538,15343.08333,1723,45,2,60,44,90,78,6.1,18,59,107
201,456.9,364.8461538,15343.08333,1723,45,2,60,44,90,78,6.2,18,59,107
201,456.9,364.8461538,15343.08333,1723,45,2,60,44,90,78,5.9,18,59,107
201,456.9,364.8461538,15343.08333,1723,45,2,60,44,90,78,5.9,18,59,107
201,456.9,364.8461538,15343.08333,1723,45,2,60,44,90,78,6.4,18,59,107
203,822.0588235,863.25,15164.08333,1625,79,4,46,23,50,33,6.4,18,25,114
203,822.0588235,863.25,15164.08333,1625,79,4,46,23,50,33,7,18,25,114
203,822.0588235,863.25,15164.08333,1625,79,4,46,23,50,33,7.1,18,25,114
202,822.0588235,863.25,15185.16667,1655,70,4,36,29,57,49,6.1,18,34,87
202,822.0588235,863.25,15185.16667,1655,70,4,36,29,57,49,6.6,18,34,87
202,822.0588235,863.25,15185.16667,1655,70,4,36,29,57,49,6.9,18,34,87
202,822.0588235,863.25,15185.16667,1655,70,4,36,29,57,49,7,18,34,87
202,822.0588235,863.25,15185.16667,1655,70,4,36,29,57,49,7.2,18,34,87
207,376.2307692,617.0588235,15251.16667,1476,14,4,59,42,75,58,6.4,27,47,111
207,376.2307692,617.0588235,15251.16667,1476,14,4,59,42,75,58,6.4,27,47,111
207,376.2307692,617.0588235,15251.16667,1476,14,4,59,42,75,58,6.7,27,47,111
207,376.2307692,617.0588235,15251.16667,1476,14,4,59,42,75,58,6.9,27,47,111
209,508.4769231,548.0243902,15247.16667,1520,37,4,55,45,86,69,6.3,26,49,124
209,508.4769231,548.0243902,15247.16667,1520,37,4,55,45,86,69,6.8,26,49,124
211,409.1818182,553.1538462,15252.83333,1489,37,4,63,42,93,77,6.3,20,30,116
211,409.1818182,553.1538462,15252.83333,1489,37,4,63,42,93,77,6.5,20,30,116
211,409.1818182,553.1538462,15252.83333,1489,37,4,63,42,93,77,6.7,20,30,116
209,508.4769231,548.0243902,15236.41667,1534,44,4,69,45,93,68,7.5,28,45,108
209,508.4769231,548.0243902,15236.41667,1534,44,4,69,45,93,68,8.9,28,45,108
209,508.4769231,548.0243902,15188.75,1544,34,2,62,41,85,63,6.9,23,46,120
209,508.4769231,548.0243902,15188.75,1544,34,2,62,41,85,63,6.9,23,46,120
212,504.5483871,585.171875,15064.25,1488,70,4,68,34,85,55,6,20,23,143
212,504.5483871,585.171875,15064.25,1488,70,4,68,34,85,55,6.2,20,23,143
212,504.5483871,585.171875,15064.25,1488,70,4,68,34,85,55,6.3,20,23,143
212,504.5483871,585.171875,15064.25,1488,70,4,68,34,85,55,6.5,20,23,143
212,504.5483871,585.171875,15064.25,1488,70,4,68,34,85,55,6.3,20,23,143
211,439.6444444,475.5945946,15112.83333,1459,54,4,42,39,81,70,6.1,28,34,135
211,439.6444444,475.5945946,15112.83333,1459,54,4,42,39,81,70,6,28,34,135
211,439.6444444,475.5945946,15112.83333,1459,54,4,42,39,81,70,6.4,28,34,135
211,439.6444444,475.5945946,15112.83333,1459,54,4,42,39,81,70,6.4,28,34,135
211,439.6444444,475.5945946,15112.83333,1459,54,4,42,39,81,70,6.4,28,34,135
203,488.4666667,626,15186,1673,71,4,38,27,64,58,6.6,18,31,85
203,488.4666667,626,15186,1673,71,4,38,27,64,58,6.9,18,31,85
203,488.4666667,626,15186,1673,71,4,38,27,64,58,7.1,18,31,85
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6.2,17,40,105
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6,17,40,105
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6,17,40,105
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6.3,17,40,105
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6.3,17,40,105
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6.5,17,40,105
200,467.3333333,373.5675676,15291.41667,1751,65,4,68,40,93,73,6.6,17,40,105
215,347.5454545,573.0909091,15296.16667,1463,20,2,49,42,58,46,7,20,48,65
215,347.5454545,573.0909091,15296.16667,1463,20,2,49,42,58,46,6.9,20,48,65
215,347.5454545,573.0909091,15296.16667,1463,20,2,49,42,58,46,7.5,20,48,65
215,347.5454545,573.0909091,15296.16667,1463,20,2,49,42,58,46,7.4,20,48,65
215,347.5454545,573.0909091,15296.16667,1463,20,2,49,42,58,46,7.7,20,48,65
207,377.9375,635.5333333,15201.66667,1553,67,4,64,43,92,63,6.3,33,69,138
207,377.9375,635.5333333,15201.66667,1553,67,4,64,43,92,63,6.5,33,69,138
207,377.9375,635.5333333,15201.66667,1553,67,4,64,43,92,63,6.4,33,69,138
207,377.9375,635.5333333,15201.66667,1553,67,4,64,43,92,63,6.5,33,69,138
217,291.1206897,511.4090909,15392.25,1411,52,2,46,43,73,64,7.1,21,38,96
217,291.1206897,511.4090909,15392.25,1411,52,2,46,43,73,64,7.2,21,38,96
217,291.1206897,511.4090909,15392.25,1411,52,2,46,43,73,64,7.8,21,38,96
218,291.1206897,511.4090909,15404.5,1372,15,3,49,40,60,50,7.4,18,38,75
218,291.1206897,511.4090909,15404.5,1372,15,3,49,40,60,50,7.5,18,38,75
218,291.1206897,511.4090909,15404.5,1372,15,3,49,40,60,50,7.7,18,38,75
198,536.2857143,664.3333333,15070,1655,0,2,60,46,99,64,6.7,16,21,96
198,536.2857143,664.3333333,15070,1655,0,2,60,46,99,64,6.8,16,21,96
198,536.2857143,664.3333333,15070,1655,0,2,60,46,99,64,7.1,16,21,96
198,536.2857143,664.3333333,15070,1655,0,2,60,46,99,64,7.2,16,21,96
217,456.8,547.7,15358.83333,1364,23,4,91,37,79,56,7.8,24,45,87
217,456.8,547.7,15358.83333,1364,23,4,91,37,79,56,6.8,24,45,87
217,456.8,547.7,15358.83333,1364,23,4,91,37,79,56,6.3,24,45,87
217,456.8,547.7,15358.83333,1364,23,4,91,37,79,56,6.4,24,45,87
217,456.8,547.7,15358.83333,1364,23,4,91,37,79,56,6.3,24,45,87
